formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max
3f9979bc-03b6-4c55-8165-bca2b9487032,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Asisten Pemerintahan Dan Kesejahteraan Rakyat | Kecamatan Pulau Haruku | Sekretariat | Sub Bagian Umum dan Kepegawaian,1,1,3203600,5261500
426a8158-60cf-4546-a6d8-aec32c6c0562,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Dinas Perhubungan | Sekretariat | Sub Bagian Umum Dan Kepegawaian,2,1,3203600,5261500
49a718cb-dae1-4599-9af7-445879144c82,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Asisten Perekonomian Dan Pembangunan | Bagian Pengadaan Barang Dan Jasa,2,1,3203600,5261500
4ee2b9d1-5196-41e2-a32b-04ac69e5fc28,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Badan Penanggulangan Bencana Daerah | Sekretariat | Sub Bagian Umum Dan Kepegawaian,2,1,3203600,5261500
59620da8-df04-4627-91d6-e2031fa3e8da,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Asisten Pemerintahan Dan Kesejahteraan Rakyat | Kecamatan Tehoru | Sekretariat | Sub Bagian Umum dan Kepegawaian,1,1,3203600,5261500
5cac32c2-4432-4603-9e3d-2f129f98aa49,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Badan Kepegawaian Dan Pengembangan Sumber Daya Manusia | Bidang Mutasi Dan Promosi,1,0,3203600,5261500
c4dfa9eb-a007-4c3d-b10f-bc9ee374e1d9,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Asisten Pemerintahan Dan Kesejahteraan Rakyat | Kecamatan Saparua Timur | Sekretariat,1,1,3203600,5261500
c65f9bf0-43a8-409a-9fd4-85040ac4609e,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Dinas Perdagangan Dan Perindustrian | Sekretariat,1,1,3203600,5261500
c730e65b-237d-4e0a-8bf0-64d214ef9656,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Asisten Pemerintahan Dan Kesejahteraan Rakyat | Kecamatan Teon Nila Serua | Sekretariat,1,1,3203600,5261500
c79c101a-9aed-45f9-9f3d-d4a1deca5dd3,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Asisten Perekonomian Dan Pembangunan | Bagian Perekonomian, Sumber Daya Alam Dan Administrasi Pembangunan",1,1,3203600,5261500
d1ac4d8c-6dec-4d60-9c70-f0b873b0e533,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Asisten Perekonomian Dan Pembangunan | Bagian Pengadaan Barang Dan Jasa,1,1,3203600,5261500
d2160043-59fe-4d00-91a3-64b725dc8051,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Dinas Pemberdayaan Masyarakat Dan Negeri, Pemberdayaan Perempuan Dan Perlindungan Anak | Sekretariat",2,1,3203600,5261500
d4651e4a-693d-477b-8003-a3ef55c1c646,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Asisten Pemerintahan Dan Kesejahteraan Rakyat | Kecamatan Tehoru | Sekretariat,1,1,3203600,5261500
d7c6352f-4866-4fcc-847b-9f25a72d650b,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Inspektorat | Sekretariat,2,0,3203600,5261500
d92ccdc7-dba1-438d-b069-8677434612c4,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Dinas Perhubungan | Sekretariat,2,1,3203600,5261500
e5fa037f-b3bc-4931-be3b-915ae990f051,Pemerintah Kab. Maluku Tengah,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Asisten Pemerintahan Dan Kesejahteraan Rakyat | Kecamatan Banda | Sekretariat,1,1,3203600,5261500
fdc650a2-ba82-48b2-91c9-4f682c85cfdb,Pemerintah Kab. Mandailing Natal,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Kabupaten Mandailing Natal | PEMERINTAH KABUPATEN MANDAILING NATAL | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS MUARA SOMA | tata usaha,1,1,2785700,2785700
fe039f21-0fe1-4a69-b2a1-46c271967a85,Pemerintah Kab. Mandailing Natal,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Kabupaten Mandailing Natal | PEMERINTAH KABUPATEN MANDAILING NATAL | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS PANYABUNGAN JAE | TATA USAHA,1,1,2785700,2785700
8a03849f914ed85101914f6c78e65398,Pemerintah Kab. Mandailing Natal,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,Kabupaten Mandailing Natal | PEMERINTAH KABUPATEN MANDAILING NATAL | SEKRETARIAT DAERAH | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,1,1,2785700,3091900
148e07d9-a271-4273-9410-3c414c735273,Pemerintah Kab. Mandailing Natal,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Kabupaten Mandailing Natal | PEMERINTAH KABUPATEN MANDAILING NATAL | SEKRETARIAT DAERAH | DINAS SOSIAL, PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",3,1,2785700,2966500
1b864b23-e0cb-444f-9f3b-d0b8d31bd658,Pemerintah Kab. Mandailing Natal,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Kabupaten Mandailing Natal | PEMERINTAH KABUPATEN MANDAILING NATAL | SEKRETARIAT DAERAH | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,3,1,2785700,3091900
1ef8ac96-76e2-4842-b7c3-dab61148494c,Pemerintah Kab. Mandailing Natal,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Kabupaten Mandailing Natal | PEMERINTAH KABUPATEN MANDAILING NATAL | SEKRETARIAT DAERAH | SEKRETARIAT DAERAH | BAGIAN ADMINISTRASI PEMBANGUNAN,1,1,2785700,2785700
2ffc68c4-6a27-4a4f-ad9b-77690c6799c2,Pemerintah Kab. Mandailing Natal,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Kabupaten Mandailing Natal | PEMERINTAH KABUPATEN MANDAILING NATAL | SEKRETARIAT DAERAH | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,4,1,2966500,2966500
67d2c430-a8c7-48e4-9424-f5cfc8834cc7,Pemerintah Kab. Mandailing Natal,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Kabupaten Mandailing Natal | PEMERINTAH KABUPATEN MANDAILING NATAL | SEKRETARIAT DAERAH | DINAS LINGKUNGAN HIDUP,2,1,2785700,2785700
d22e8f25-c52c-403e-9aba-94cf951e61f7,Pemerintah Kab. Mandailing Natal,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Kabupaten Mandailing Natal | PEMERINTAH KABUPATEN MANDAILING NATAL | SEKRETARIAT DAERAH | DINAS PERTANIAN,1,1,2785700,2785700
ec8a235a-5cb1-4c77-8174-232dff61c177,Pemerintah Kab. Mandailing Natal,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Kabupaten Mandailing Natal | PEMERINTAH KABUPATEN MANDAILING NATAL | SEKRETARIAT DAERAH | DINAS PENDIDIKAN DAN KEBUDAYAAN,3,1,2785700,2785700
d86472b0-6104-44f8-91e9-03348f1a4214,Pemerintah Kab. Manggarai Timur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN MANGGARAI TIMUR | KECAMATAN LAMBA LEDA SELATAN | SEKRETARIAT CAMAT LAMBA LEDA SELATAN | SUB BAGIAN PROGRAM DATA, EVALUASI DAN KEUANGAN KECAMATAN LAMBA LEDA SELATAN",1,1,2785700,3500000
e35830aa-df85-431a-954f-5d1f22af564b,Pemerintah Kab. Manggarai Timur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN MANGGARAI TIMUR | KECAMATAN BORONG | SEKRETARIAT KECAMATAN BORONG | Kepala Sub Bagian Program Data, Evaluasi dan Keuangan",2,1,2785700,3500000
e8a67d6d-e1ac-4bef-874b-56a5ca1e3711,Pemerintah Kab. Manggarai Timur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN MANGGARAI TIMUR | DINAS PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | SEKRETARIAT DINAS PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Sub Bagian Kepegawaian dan Umum,2,1,2785700,3500000
ecfa0487-6fbf-473b-afaa-0af7258ce7e1,Pemerintah Kab. Manggarai Timur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN MANGGARAI TIMUR | DINAS TENAGA KERJA DAN TRANSMIGRASI | Bidang Pelatihan dan Penempatan Tenaga Kerja,2,1,2785700,3500000
f48a90a4-8f12-4079-b339-4a6ef2c7c3e4,Pemerintah Kab. Manggarai Timur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN MANGGARAI TIMUR | KECAMATAN KOTA KOMBA | SEKRETARIAT KECAMATAN KOTA KOMBA | SUB BAGIAN PROGRAM, DATA, EVALUASI DAN KEUANGAN SEKRETARIAT KECAMATAN KOTA KOMBA",2,1,2785700,3500000
ff9e4d28-b234-44b4-934a-247476669403,Pemerintah Kab. Manggarai Timur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN MANGGARAI TIMUR | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN UMUM,2,1,2785700,3500000
219280d1-5905-412e-b03a-a83545a5193d,Pemerintah Kab. Manggarai Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN MANGGARAI TIMUR | DINAS KOMUNIKASI DAN INFORMATIKA | SEKRETARIAT DINAS KOMUNIKASI DAN INFORMATIKA,1,1,2785700,3500000
82eb961d-f3ef-4fcc-aa2c-abad00ad35e1,Pemerintah Kab. Manggarai Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN MANGGARAI TIMUR | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | SEKRETARIAT DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU,1,1,2785700,3500000
b1cbb7c2-7df8-4242-9ce7-19664cf90779,Pemerintah Kab. Manggarai Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN MANGGARAI TIMUR | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL | SEKRETARIAT DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,2,1,2785700,3500000
e1f95b78-ba97-4c80-841b-f8f81b4cf7d4,Pemerintah Kab. Manggarai Timur,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN MANGGARAI TIMUR | DINAS PERHUBUNGAN | SEKRETARIAT DINAS PERHUBUNGAN,1,1,2785700,5261500
ac035659-b19d-4c95-9f22-b9332fc01188,Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Mimika | Dinas Sosial | Sekretariat Dinas Sosial | Sub Bagian Umum dan Kepegawaian,1,0,5000000,7000000
afb871ae-f714-4e06-9da5-7a9a782e2f08,Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Mimika | Dinas Komunikasi dan Informatika | Bidang Statistik | Seksi Publikasi,1,0,5000000,7000000
b351e79d-9e76-4986-846f-71b31c316990,Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Mimika | Dinas Komunikasi dan Informatika | Bidang Penyelenggaraan e-Government | Seksi Keamanan Informasi dan Telekomunikasi,1,0,5000000,7000000
b3b6387a-c5b8-4d78-99d6-012a488025cc,Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Mimika | Distrik Jila | Sekretariat Distrik Jila | Sub Bagian Umum dan Kepegawaian,1,0,5000000,7000000
baab1a7d-b1c6-4544-859c-ffedf10c7d91,Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Mimika | Dinas Pariwisata, Kebudayaan, Pemuda Dan Olah Raga | Sekretariat Dinas Pariwisata, Kebudayaan, Pemuda Dan Olah Raga | Sub Bagian Umum dan Kepegawaian",1,0,5000000,7000000
bb16ccb2-8559-4df2-8f91-d5f3eb88f940,Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Mimika | Dinas Kesehatan | PUSKESMAS MANASARI,1,0,5000000,7000000
c18c7efd-ee91-49dd-b6d4-fecfda1a4650,Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Mimika | Sekretariat Daerah | Asisten Bidang Ekonomi dan Pembangunan | Bagian Layanan Pengadaan Barang Jasa,1,0,5000000,7000000
c3cf040c-364d-44ef-8606-e3ee2d0ae2d9,Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Mimika | Dinas Kesehatan | PUSKESMAS TIMIKA,1,0,5000000,7000000
c4391034-fc46-445d-aedb-e3bd3fb5f018,Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Mimika | Badan Penanggulangan Bencana Daerah | Sekretariat Badan Penanggulangan Bencana Daerah | Sub Bagian Umum dan Kepegawaian,1,1,5000000,7000000
c47e3ab0-9daa-46a6-bb43-a63d39298ee0,Pemerintah Kab. Mimika,CPNS,UMUM (NON OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Mimika | Dinas Kesehatan | RS Waa Banti | DIREKTORAT | UMUM DAN KEPEGAWAIAN,1,0,5000000,7000000
d379039d-9128-4d26-bbdb-bec7e45ab3cd,Pemerintah Kab. Minahasa Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Minahasa Selatan | Dinas Pemadam Kebakaran dan Penyelamatan,2,1,2700000,7000000
d38628e6-ac5c-484a-b21e-03b407677d89,Pemerintah Kab. Minahasa Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Minahasa Selatan | Dinas Koperasi dan UMKM,2,1,2700000,7000000
d3a4618a-6434-42e9-a991-ee982ecea22b,Pemerintah Kab. Minahasa Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Minahasa Selatan | Sekretariat Daerah Kabupaten Minahasa Selatan | Asisten Pemerintahan dan Kesejahteraan Rakyat | Bagian Tata Pemerintahan Umum,2,1,2700000,7000000
d64428b7-252b-4fd0-93a9-62a691856aa3,Pemerintah Kab. Minahasa Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Minahasa Selatan | Sekretariat Daerah Kabupaten Minahasa Selatan | Asisten Administrasi Umum | Bagian Umum,2,1,2700000,7000000
f3cbd360-a066-41da-a122-60729b96d058,Pemerintah Kab. Minahasa Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Minahasa Selatan | Dinas Ketahanan Pangan,2,1,2700000,7000000
1ff766da-02cc-4450-9020-2ec289b4e106,Pemerintah Kab. Minahasa Tenggara,CPNS,UMUM,AUDITOR AHLI PERTAMA,KABUPATEN MINAHASA TENGGARA | INSPEKTORAT | INSPEKTORAT PEMBANTU WILAYAH II,5,1,2785700,5000000
72708353-23ca-41a1-8de8-ef8147d1e371,Pemerintah Kab. Minahasa Tenggara,CPNS,UMUM,AUDITOR AHLI PERTAMA,KABUPATEN MINAHASA TENGGARA | INSPEKTORAT | INSPEKTORAT PEMBANTU INVESTIGASI DAN PENCEGAHAN,5,1,2785700,5000000
ab433a99-37ff-4acb-8443-fd1f4c6ed6e8,Pemerintah Kab. Minahasa Tenggara,CPNS,UMUM,AUDITOR AHLI PERTAMA,KABUPATEN MINAHASA TENGGARA | INSPEKTORAT | INSPEKTORAT PEMBANTU WILAYAH III,5,1,2785700,5000000
ae6a15fb-9841-418e-b0ec-93e483371d3e,Pemerintah Kab. Minahasa Tenggara,CPNS,UMUM,AUDITOR AHLI PERTAMA,KABUPATEN MINAHASA TENGGARA | INSPEKTORAT | INSPEKTORAT PEMBANTU WILAYAH I,5,1,2785700,6000000
bb2d4325-69b4-4c2c-b73d-67f943675419,Pemerintah Kab. Minahasa Tenggara,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,"KABUPATEN MINAHASA TENGGARA | DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN",2,1,2785700,4575200
c9611a95-e2c6-4ce5-8428-195aa1e87a38,Pemerintah Kab. Minahasa Utara,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Minahasa Utara | INSPEKTORAT | SEKRETARIAT | SUB BAGIAN UMUM DAN KEUANGAN,1,0,3000000,4000000
e08b8c3c-cd8f-468f-8d3a-7e5c376bc650,Pemerintah Kab. Minahasa Utara,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Minahasa Utara | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | Bagian Organisasi,2,0,3000000,4000000
f80e591c-d076-46c9-a22b-6df15437fca5,Pemerintah Kab. Minahasa Utara,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kabupaten Minahasa Utara | DINAS KOMUNIKASI, INFORMATIKA SERTA PERSANDIAN | SEKRETARIAT | SUB BAGIAN UMUM",2,0,3000000,4000000
fd5064de-e06b-471d-b225-c4f55d8cd26c,Pemerintah Kab. Minahasa Utara,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Minahasa Utara | BADAN RISET DAN INOVASI DAERAH | SEKRETARIAT,2,0,3000000,4000000
0a53689b-ed9c-42fb-ac1a-955a37e484c4,Pemerintah Kab. Mojokerto,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH DAERAH KABUPATEN MOJOKERTO | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU,1,1,2785700,7500000
11703605-a7ea-4d6e-9e4a-22b6a7c5a8aa,Pemerintah Kab. Mojokerto,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH DAERAH KABUPATEN MOJOKERTO | RSUD R. A. BASOENI,1,1,2785700,7500000
4b746162-e600-4549-92c0-2e822695f766,Pemerintah Kab. Mojokerto,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH DAERAH KABUPATEN MOJOKERTO | BADAN PENDAPATAN DAERAH,1,1,2785700,7500000
4bc157b8-5efa-4ffb-ac7a-1bab21b2476b,Pemerintah Kab. Mojokerto,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH DAERAH KABUPATEN MOJOKERTO | BADAN PERENCANAAN PEMBANGUNAN DAERAH,2,1,2785700,7500000
56b340ca-b41f-4622-a4f3-004ba8a9c5e2,Pemerintah Kab. Mojokerto,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH DAERAH KABUPATEN MOJOKERTO | DINAS KESEHATAN,1,1,2785700,7500000
82454d5c-e7c3-4df9-bc9c-7916b3893ca2,Pemerintah Kab. Mojokerto,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH DAERAH KABUPATEN MOJOKERTO | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,1,1,2785700,7500000
adc61255-aefe-4a6d-812f-ccedf74b8ff4,Pemerintah Kab. Nagan Raya,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN NAGAN RAYA | INSPEKTORAT | INSPEKTUR PEMBANTU WILAYAH III,2,1,3500000,4000000
8a018692915486670191556775f22d4e,Pemerintah Kab. Nagan Raya,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN NAGAN RAYA | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | BIDANG DATA, INFORMASI, PENGAWASAN DAN PENGADUAN",1,1,3500000,4000000
8a0384b491502874019153bc295204a9,Pemerintah Kab. Nagan Raya,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN NAGAN RAYA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PERENCANAAN, PENGEMBANGAN SUMBER DAYA MANUSIA DAN DIKLAT",1,1,3500000,4000000
3e5e0e1b-2fa8-4c43-8cca-c65b7cc0a82f,Pemerintah Kab. Nagan Raya,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN NAGAN RAYA | BADAN PERENCANAAN PEMBANGUNAN DAERAH | BIDANG PERENCANAAN, PENGENDALIAN DAN EVALUASI PEMBANGUNAN DAERAH | SUBBIDANG DATA DAN INFORMASI PERENCANAAN PEMBANGUNAN DAERAH",1,1,3500000,4000000
3ee11850-6931-4163-8dce-63cd97c53ac3,Pemerintah Kab. Nagan Raya,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN NAGAN RAYA | DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK | BIDANG STATISTIK DAN PERSANDIAN",1,1,3500000,4000000
46a0cf17-51d4-45da-8d76-0df762d82b0c,Pemerintah Kab. Nagan Raya,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN NAGAN RAYA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN,1,1,3500000,4000000
77f93193-a206-49b4-8d0c-b895b843b1a5,Pemerintah Kab. Nagan Raya,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN NAGAN RAYA | DINAS KESEHATAN | SEKRETARIAT,1,1,3500000,4000000
93c0c92d-4931-4725-b264-39fce31a66e5,Pemerintah Kab. Nagan Raya,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN NAGAN RAYA | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL | BIDANG PENGELOLAAN INFORMASI ADMINISTRASI KEPENDUDUKAN,1,1,3500000,4000000
a6f6e43e-301b-4988-a674-0a3712478eb9,Pemerintah Kab. Nagan Raya,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN NAGAN RAYA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG MUTASI DAN INFORMASI KEPEGAWAIAN,2,1,3500000,4000000
b3623bb1-9a4d-4a70-a49e-25a5d38dfc3d,Pemerintah Kab. Nagan Raya,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN NAGAN RAYA | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | BIDANG DATA, INFORMASI, PENGAWASAN DAN PENGADUAN",1,1,3500000,4000000
c08203cc-cd69-4ac9-bfec-7163cff26280,Pemerintah Kab. Nias,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN NIAS | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG KOMUNIKASI DAN INFORMATIKA | SEKSI PENGELOLAAN DATA, PENGEMBANGAN APLIKASI DAN INFRASTRUKTUR",2,1,1685700,6373200
c596b210-621b-4f30-8fb2-46482f9be8a0,Pemerintah Kab. Nias,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN NIAS | KECAMATAN ULUGAWO | SEKRETARIAT KECAMATAN ULUGAWO | SUB BAGIAN UMUM, KEUANGAN DAN KEPEGAWAIAN",1,1,1685700,6373200
d53ade62-a23e-4acf-87a4-00529e69a174,Pemerintah Kab. Nias,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN NIAS | KECAMATAN SOMOLO-MOLO | SEKRETARIAT KECAMATAN SOMOLO-MOLO | SUB BAGIAN UMUM, KEUANGAN DAN KEPEGAWAIAN",1,1,1685700,6373200
